# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-4 18 49 37b541
-3 18 49 37b541
-2 18 49 1f9126
-1 18 49 1f9126
-10 19 49 37b541
-9 19 49 1f9126
-8 19 49 37b541
-7 19 49 1f9126
-6 19 49 37b541
-4 19 49 37b541
-3 19 49 37b541
-2 19 49 1f9126
-1 19 49 37b541
-10 20 49 1f9126
-9 20 49 1f9126
-8 20 49 1f9126
-7 20 49 1f9126
-6 20 49 1f9126
-4 20 49 1f9126
-2 20 49 1f9126
-11 21 49 1f9126
-10 21 49 21da2f
-9 21 49 1f9126
-8 21 49 1f9126
-7 21 49 1f9126
-6 21 49 1f9126
-5 21 49 1f9126
-4 21 49 21da2f
-3 21 49 1f9126
-2 21 49 1f9126
-1 21 49 1f9126
-11 22 49 1f9126
-10 22 49 37b541
-9 22 49 1f9126
-8 22 49 1f9126
-7 22 49 1f9126
-6 22 49 1f9126
-5 22 49 1f9126
-4 22 49 1f9126
-3 22 49 1f9126
-2 22 49 37b541
-1 22 49 1f9126
-8 23 49 1f9126
-7 23 49 37b541
-6 23 49 1f9126
-5 23 49 1f9126
-4 23 49 ffffff
-3 23 49 1f9126
-2 23 49 1f9126
-1 23 49 1f9126
-8 24 49 37b541
-7 24 49 1f9126
-6 24 49 37b541
-5 24 49 37b541
-4 24 49 ffffff
-3 24 49 1f9126
-2 24 49 37b541
-1 24 49 ffffff
-8 25 49 1f9126
-7 25 49 ffffff
-6 25 49 1f9126
-5 25 49 ffffff
-4 25 49 1f9126
-3 25 49 1f9126
-2 25 49 21da2f
-1 25 49 1f9126
-8 26 49 1f9126
-7 26 49 1f9126
-6 26 49 ffffff
-5 26 49 37b541
-4 26 49 37b541
-3 26 49 37b541
-2 26 49 1f9126
-1 26 49 1f9126
-8 27 49 37b541
-7 27 49 1f9126
-6 27 49 37b541
-4 27 49 37b541
-3 27 49 37b541
-2 27 49 1f9126
-1 27 49 37b541
-11 16 50 21da2f
-10 16 50 21da2f
-9 16 50 37b541
-8 16 50 ffffff
-7 16 50 37b541
-6 16 50 ffffff
-5 16 50 ffffff
-4 16 50 ffffff
-3 16 50 ffffff
-2 16 50 ffffff
-1 16 50 ffffff
-11 17 50 1f9126
-10 17 50 ffffff
-9 17 50 37b541
-8 17 50 1f9126
-7 17 50 37b541
-6 17 50 1f9126
-5 17 50 ffffff
-4 17 50 ffffff
-3 17 50 1f9126
-2 17 50 21da2f
-1 17 50 1f9126
-11 18 50 21da2f
-10 18 50 37b541
-8 18 50 1f9126
-7 18 50 ffffff
-6 18 50 1f9126
-5 18 50 ffffff
-4 18 50 37b541
-2 18 50 37b541
-10 19 50 21da2f
-9 19 50 37b541
-8 19 50 21da2f
-7 19 50 37b541
-6 19 50 21da2f
-5 19 50 1f9126
-2 19 50 21da2f
-11 20 50 1f9126
-10 20 50 1f9126
-9 20 50 21da2f
-8 20 50 37b541
-7 20 50 1f9126
-6 20 50 37b541
-5 20 50 1f9126
-4 20 50 1f9126
-3 20 50 21da2f
-2 20 50 1f9126
-1 20 50 37b541
-11 21 50 21da2f
-10 21 50 1f9126
-9 21 50 1f9126
-8 21 50 ffffff
-7 21 50 1f9126
-6 21 50 ffffff
-5 21 50 ffffff
-4 21 50 1f9126
-3 21 50 ffffff
-2 21 50 ffffff
-1 21 50 1f9126
-11 22 50 1f9126
-10 22 50 1f9126
-9 22 50 1f9126
-8 22 50 1f9126
-7 22 50 21da2f
-6 22 50 1f9126
-5 22 50 ffffff
-4 22 50 ffffff
-3 22 50 ffffff
-2 22 50 ffffff
-1 22 50 ffffff
-7 23 50 21da2f
-6 23 50 1f9126
-5 23 50 ffffff
-4 23 50 ffffff
-3 23 50 ffffff
-2 23 50 ffffff
-1 23 50 ffffff
-8 24 50 1f9126
-7 24 50 37b541
-6 24 50 ffffff
-5 24 50 ffffff
-4 24 50 ffffff
-3 24 50 ffffff
-2 24 50 ffffff
-1 24 50 ffffff
-8 25 50 21da2f
-7 25 50 37b541
-6 25 50 1f9126
-5 25 50 ffffff
-4 25 50 ffffff
-3 25 50 1f9126
-2 25 50 21da2f
-1 25 50 1f9126
-8 26 50 1f9126
-7 26 50 ffffff
-6 26 50 1f9126
-5 26 50 ffffff
-4 26 50 37b541
-2 26 50 37b541
-8 27 50 1f9126
-7 27 50 37b541
-6 27 50 21da2f
-5 27 50 1f9126
-2 27 50 21da2f
-10 16 51 1f9126
-9 16 51 1f9126
-8 16 51 ffffff
-7 16 51 1f9126
-6 16 51 ffffff
-5 16 51 ffffff
-4 16 51 ffffff
-3 16 51 ffffff
-2 16 51 ffffff
-1 16 51 1f9126
-10 17 51 37b541
-9 17 51 21da2f
-8 17 51 ffffff
-7 17 51 21da2f
-6 17 51 ffffff
-5 17 51 ffffff
-4 17 51 ffffff
-3 17 51 ffffff
-2 17 51 1f9126
-1 17 51 ffffff
-11 18 51 1f9126
-10 18 51 1f9126
-9 18 51 1f9126
-8 18 51 1f9126
-7 18 51 1f9126
-6 18 51 1f9126
-5 18 51 1f9126
-4 18 51 1f9126
-3 18 51 1f9126
-2 18 51 1f9126
-1 18 51 1f9126
-11 19 51 1f9126
-10 19 51 1f9126
-9 19 51 1f9126
-8 19 51 1f9126
-7 19 51 1f9126
-6 19 51 1f9126
-5 19 51 1f9126
-4 19 51 21da2f
-3 19 51 1f9126
-2 19 51 1f9126
-1 19 51 1f9126
-11 20 51 37b541
-10 20 51 37b541
-9 20 51 21da2f
-8 20 51 37b541
-7 20 51 21da2f
-6 20 51 37b541
-5 20 51 37b541
-4 20 51 37b541
-3 20 51 1f9126
-2 20 51 37b541
-1 20 51 1f9126
-9 21 51 1f9126
-8 21 51 1f9126
-7 21 51 ffffff
-6 21 51 1f9126
-5 21 51 ffffff
-4 21 51 1f9126
-3 21 51 1f9126
-2 21 51 ffffff
-1 21 51 ffffff
-9 22 51 37b541
-8 22 51 37b541
-7 22 51 37b541
-6 22 51 ffffff
-5 22 51 ffffff
-4 22 51 ffffff
-3 22 51 ffffff
-2 22 51 ffffff
-1 22 51 ffffff
-7 23 51 37b541
-6 23 51 ffffff
-5 23 51 ffffff
-4 23 51 ffffff
-3 23 51 ffffff
-2 23 51 ffffff
-1 23 51 ffffff
-7 24 51 1f9126
-6 24 51 ffffff
-5 24 51 ffffff
-4 24 51 ffffff
-3 24 51 ffffff
-2 24 51 ffffff
-1 24 51 1f9126
-8 25 51 37b541
-7 25 51 21da2f
-6 25 51 ffffff
-5 25 51 ffffff
-4 25 51 ffffff
-3 25 51 ffffff
-2 25 51 1f9126
-1 25 51 ffffff
-7 26 51 1f9126
-6 26 51 1f9126
-5 26 51 1f9126
-4 26 51 1f9126
-3 26 51 1f9126
-2 26 51 1f9126
-1 26 51 1f9126
-8 27 51 1f9126
-7 27 51 1f9126
-6 27 51 1f9126
-5 27 51 1f9126
-4 27 51 21da2f
-3 27 51 1f9126
-2 27 51 1f9126
-1 27 51 1f9126
-10 16 52 1f9126
-9 16 52 ffffff
-8 16 52 21da2f
-7 16 52 ffffff
-6 16 52 21da2f
-5 16 52 ffffff
-4 16 52 ffffff
-3 16 52 ffffff
-2 16 52 ffffff
-1 16 52 ffffff
-11 17 52 21da2f
-10 17 52 1f9126
-9 17 52 37b541
-8 17 52 1f9126
-7 17 52 37b541
-6 17 52 1f9126
-5 17 52 ffffff
-4 17 52 ffffff
-3 17 52 ffffff
-2 17 52 ffffff
-1 17 52 ffffff
-11 18 52 1f9126
-10 18 52 37b541
-9 18 52 1f9126
-8 18 52 1f9126
-7 18 52 1f9126
-6 18 52 1f9126
-5 18 52 1f9126
-4 18 52 ffffff
-3 18 52 1f9126
-2 18 52 ffffff
-1 18 52 1f9126
-10 19 52 37b541
-9 19 52 37b541
-8 19 52 37b541
-7 19 52 37b541
-6 19 52 37b541
-5 19 52 1f9126
-4 19 52 37b541
-2 19 52 37b541
-11 20 52 21da2f
-10 20 52 1f9126
-9 20 52 37b541
-8 20 52 1f9126
-7 20 52 37b541
-5 20 52 1f9126
-4 20 52 1f9126
-3 20 52 1f9126
-2 20 52 1f9126
-11 21 52 1f9126
-10 21 52 1f9126
-9 21 52 21da2f
-8 21 52 1f9126
-7 21 52 21da2f
-6 21 52 1f9126
-5 21 52 ffffff
-4 21 52 1f9126
-3 21 52 ffffff
-2 21 52 ffffff
-1 21 52 1f9126
-9 22 52 21da2f
-8 22 52 1f9126
-7 22 52 1f9126
-6 22 52 ffffff
-5 22 52 ffffff
-4 22 52 ffffff
-3 22 52 ffffff
-2 22 52 ffffff
-1 22 52 ffffff
-6 23 52 1f9126
-5 23 52 ffffff
-4 23 52 ffffff
-3 23 52 ffffff
-2 23 52 ffffff
-1 23 52 1f9126
-7 24 52 1f9126
-6 24 52 21da2f
-5 24 52 ffffff
-4 24 52 ffffff
-3 24 52 ffffff
-2 24 52 ffffff
-1 24 52 ffffff
-7 25 52 37b541
-6 25 52 1f9126
-5 25 52 ffffff
-4 25 52 ffffff
-3 25 52 ffffff
-2 25 52 ffffff
-1 25 52 ffffff
-8 26 52 21da2f
-7 26 52 1f9126
-6 26 52 1f9126
-5 26 52 1f9126
-4 26 52 ffffff
-3 26 52 1f9126
-2 26 52 ffffff
-1 26 52 1f9126
-8 27 52 21da2f
-7 27 52 37b541
-6 27 52 37b541
-5 27 52 1f9126
-4 27 52 37b541
-2 27 52 37b541
-10 16 53 1f9126
-9 16 53 1f9126
-8 16 53 ffffff
-7 16 53 1f9126
-6 16 53 ffffff
-5 16 53 ffffff
-4 16 53 ffffff
-3 16 53 ffffff
-2 16 53 ffffff
-1 16 53 37b541
-10 17 53 21da2f
-9 17 53 37b541
-8 17 53 ffffff
-7 17 53 37b541
-6 17 53 ffffff
-5 17 53 ffffff
-4 17 53 ffffff
-3 17 53 ffffff
-2 17 53 ffffff
-1 17 53 ffffff
-11 18 53 1f9126
-10 18 53 37b541
-9 18 53 37b541
-8 18 53 1f9126
-7 18 53 37b541
-6 18 53 1f9126
-5 18 53 1f9126
-4 18 53 37b541
-3 18 53 ffffff
-2 18 53 ffffff
-1 18 53 ffffff
-10 19 53 37b541
-9 19 53 1f9126
-8 19 53 1f9126
-7 19 53 1f9126
-6 19 53 1f9126
-5 19 53 1f9126
-4 19 53 37b541
-3 19 53 1f9126
-2 19 53 37b541
-1 19 53 1f9126
-9 20 53 37b541
-8 20 53 37b541
-7 20 53 1f9126
-6 20 53 37b541
-11 21 53 21da2f
-10 21 53 1f9126
-9 21 53 1f9126
-8 21 53 1f9126
-7 21 53 21da2f
-6 21 53 1f9126
-5 21 53 21da2f
-4 21 53 1f9126
-3 21 53 1f9126
-2 21 53 37b541
-1 21 53 1f9126
-10 22 53 37b541
-9 22 53 21da2f
-8 22 53 1f9126
-7 22 53 21da2f
-6 22 53 1f9126
-5 22 53 ffffff
-4 22 53 ffffff
-3 22 53 ffffff
-2 22 53 ffffff
-1 22 53 1f9126
-8 23 53 1f9126
-7 23 53 37b541
-6 23 53 37b541
-5 23 53 ffffff
-4 23 53 ffffff
-3 23 53 ffffff
-2 23 53 ffffff
-1 23 53 ffffff
-7 24 53 1f9126
-6 24 53 ffffff
-5 24 53 ffffff
-4 24 53 ffffff
-3 24 53 ffffff
-2 24 53 ffffff
-1 24 53 37b541
-8 25 53 1f9126
-7 25 53 37b541
-6 25 53 ffffff
-5 25 53 ffffff
-4 25 53 ffffff
-3 25 53 ffffff
-2 25 53 ffffff
-1 25 53 ffffff
-7 26 53 37b541
-6 26 53 1f9126
-5 26 53 1f9126
-4 26 53 37b541
-3 26 53 ffffff
-2 26 53 ffffff
-1 26 53 ffffff
-8 27 53 1f9126
-7 27 53 1f9126
-6 27 53 1f9126
-5 27 53 1f9126
-4 27 53 37b541
-3 27 53 1f9126
-2 27 53 37b541
-1 27 53 1f9126
-11 16 54 37b541
-10 16 54 1f9126
-9 16 54 1f9126
-8 16 54 1f9126
-7 16 54 1f9126
-6 16 54 1f9126
-5 16 54 ffffff
-4 16 54 21da2f
-3 16 54 ffffff
-2 16 54 37b541
-1 16 54 1f9126
-11 17 54 1f9126
-10 17 54 21da2f
-9 17 54 21da2f
-8 17 54 1f9126
-7 17 54 ffffff
-6 17 54 1f9126
-5 17 54 21da2f
-4 17 54 21da2f
-3 17 54 21da2f
-2 17 54 ffffff
-1 17 54 1f9126
-11 18 54 21da2f
-10 18 54 1f9126
-9 18 54 21da2f
-8 18 54 1f9126
-7 18 54 21da2f
-6 18 54 1f9126
-5 18 54 21da2f
-4 18 54 ffffff
-3 18 54 1f9126
-2 18 54 1f9126
-1 18 54 1f9126
-11 19 54 37b541
-10 19 54 37b541
-9 19 54 21da2f
-8 19 54 1f9126
-7 19 54 21da2f
-6 19 54 1f9126
-5 19 54 37b541
-4 19 54 1f9126
-3 19 54 21da2f
-2 19 54 37b541
-1 19 54 37b541
-11 20 54 1f9126
-10 20 54 1f9126
-9 20 54 1f9126
-8 20 54 1f9126
-7 20 54 1f9126
-6 20 54 1f9126
-5 20 54 1f9126
-3 20 54 1f9126
-2 20 54 1f9126
-1 20 54 1f9126
-11 21 54 37b541
-10 21 54 37b541
-9 21 54 1f9126
-8 21 54 1f9126
-7 21 54 1f9126
-6 21 54 1f9126
-5 21 54 37b541
-4 21 54 1f9126
-3 21 54 21da2f
-2 21 54 1f9126
-1 21 54 ffffff
-10 22 54 21da2f
-9 22 54 21da2f
-8 22 54 1f9126
-7 22 54 ffffff
-6 22 54 1f9126
-5 22 54 ffffff
-4 22 54 21da2f
-3 22 54 21da2f
-2 22 54 21da2f
-1 22 54 1f9126
-8 23 54 1f9126
-7 23 54 1f9126
-6 23 54 37b541
-5 23 54 21da2f
-4 23 54 21da2f
-3 23 54 21da2f
-2 23 54 1f9126
-1 23 54 ffffff
-8 24 54 37b541
-7 24 54 1f9126
-6 24 54 1f9126
-5 24 54 ffffff
-4 24 54 21da2f
-3 24 54 ffffff
-2 24 54 37b541
-1 24 54 1f9126
-6 25 54 1f9126
-5 25 54 21da2f
-4 25 54 21da2f
-3 25 54 21da2f
-2 25 54 ffffff
-1 25 54 1f9126
-7 26 54 37b541
-6 26 54 1f9126
-5 26 54 21da2f
-4 26 54 ffffff
-3 26 54 1f9126
-2 26 54 1f9126
-1 26 54 1f9126
-7 27 54 21da2f
-6 27 54 1f9126
-5 27 54 37b541
-4 27 54 1f9126
-3 27 54 21da2f
-2 27 54 37b541
-1 27 54 37b541
-11 16 55 37b541
-10 16 55 1f9126
-9 16 55 37b541
-8 16 55 1f9126
-7 16 55 1f9126
-6 16 55 21da2f
-5 16 55 37b541
-3 16 55 37b541
-2 16 55 1f9126
-11 17 55 1f9126
-10 17 55 1f9126
-9 17 55 37b541
-8 17 55 1f9126
-7 17 55 37b541
-6 17 55 21da2f
-5 17 55 1f9126
-4 17 55 1f9126
-3 17 55 1f9126
-2 17 55 1f9126
-11 18 55 1f9126
-10 18 55 21da2f
-9 18 55 1f9126
-8 18 55 1f9126
-7 18 55 1f9126
-6 18 55 21da2f
-5 18 55 1f9126
-4 18 55 21da2f
-3 18 55 1f9126
-2 18 55 1f9126
-1 18 55 37b541
-11 19 55 37b541
-10 19 55 06a115
-8 19 55 1f9126
-6 19 55 1f9126
-5 19 55 37b541
-2 19 55 06a115
-10 20 55 21da2f
-9 20 55 1f9126
-8 20 55 1f9126
-7 20 55 37b541
-6 20 55 21da2f
-4 20 55 21da2f
-3 20 55 1f9126
-1 20 55 1f9126
-11 21 55 37b541
-10 21 55 1f9126
-9 21 55 37b541
-8 21 55 1f9126
-7 21 55 37b541
-6 21 55 1f9126
-5 21 55 37b541
-4 21 55 1f9126
-3 21 55 21da2f
-2 21 55 1f9126
-1 21 55 37b541
-11 22 55 21da2f
-10 22 55 1f9126
-9 22 55 1f9126
-8 22 55 1f9126
-7 22 55 1f9126
-6 22 55 37b541
-5 22 55 21da2f
-4 22 55 1f9126
-2 22 55 21da2f
-8 23 55 21da2f
-7 23 55 21da2f
-6 23 55 37b541
-5 23 55 1f9126
-4 23 55 1f9126
-3 23 55 1f9126
-2 23 55 37b541
-1 23 55 1f9126
-8 24 55 1f9126
-7 24 55 1f9126
-6 24 55 21da2f
-5 24 55 37b541
-3 24 55 37b541
-2 24 55 1f9126
-7 25 55 37b541
-6 25 55 21da2f
-5 25 55 1f9126
-4 25 55 1f9126
-3 25 55 1f9126
-2 25 55 1f9126
-7 26 55 1f9126
-6 26 55 21da2f
-5 26 55 1f9126
-4 26 55 21da2f
-3 26 55 1f9126
-2 26 55 1f9126
-1 26 55 37b541
-7 27 55 06a115
-6 27 55 1f9126
-5 27 55 37b541
-2 27 55 06a115
-6 16 56 1f9126
-4 16 56 37b541
-2 16 56 37b541
-1 16 56 37b541
-4 17 56 1f9126
-3 17 56 37b541
-2 17 56 1f9126
-1 17 56 37b541
-5 18 56 1f9126
-3 18 56 1f9126
-2 18 56 1f9126
-6 19 56 37b541
-5 19 56 21da2f
-3 19 56 21da2f
-2 19 56 21da2f
-1 19 56 37b541
-6 20 56 37b541
-5 20 56 21da2f
-4 20 56 1f9126
-3 20 56 21da2f
-2 20 56 1f9126
-1 20 56 37b541
-6 21 56 1f9126
-3 21 56 37b541
-2 21 56 1f9126
-1 21 56 37b541
-6 16 57 37b541
-5 16 57 1f9126
-4 16 57 1f9126
-3 16 57 1f9126
-2 16 57 1f9126
-1 16 57 1f9126
-5 17 57 37b541
-4 17 57 1f9126
-3 17 57 37b541
-2 17 57 1f9126
-1 17 57 1f9126
-6 18 57 1f9126
-5 18 57 1f9126
-4 18 57 37b541
-3 18 57 1f9126
-2 18 57 37b541
-1 18 57 37b541
-4 19 57 1f9126
-3 19 57 ffffff
-2 19 57 1f9126
-1 19 57 ffffff
-6 20 57 1f9126
-5 20 57 1f9126
-4 20 57 ffffff
-3 20 57 1f9126
-2 20 57 ffffff
-1 20 57 37b541
-6 21 57 37b541
-5 21 57 1f9126
-4 21 57 37b541
-3 21 57 1f9126
-2 21 57 37b541
-6 16 58 37b541
-5 16 58 21da2f
-4 16 58 1f9126
-3 16 58 21da2f
-2 16 58 1f9126
-1 16 58 ffffff
-6 17 58 1f9126
-4 17 58 1f9126
-3 17 58 ffffff
-2 17 58 1f9126
-1 17 58 ffffff
-6 18 58 21da2f
-5 18 58 37b541
-4 18 58 ffffff
-3 18 58 37b541
-2 18 58 ffffff
-1 18 58 ffffff
-5 19 58 37b541
-4 19 58 1f9126
-3 19 58 37b541
-2 19 58 1f9126
-1 19 58 ffffff
-6 20 58 37b541
-4 20 58 1f9126
-3 20 58 ffffff
-2 20 58 1f9126
-1 20 58 ffffff
-6 21 58 21da2f
-5 21 58 37b541
-4 21 58 21da2f
-3 21 58 37b541
-2 21 58 21da2f
-1 21 58 1f9126
-6 16 59 1f9126
-5 16 59 37b541
-4 16 59 ffffff
-3 16 59 37b541
-2 16 59 ffffff
-1 16 59 ffffff
-6 17 59 37b541
-5 17 59 37b541
-4 17 59 ffffff
-3 17 59 37b541
-2 17 59 ffffff
-1 17 59 ffffff
-5 18 59 1f9126
-4 18 59 ffffff
-3 18 59 1f9126
-2 18 59 ffffff
-1 18 59 ffffff
-6 19 59 37b541
-5 19 59 21da2f
-4 19 59 ffffff
-3 19 59 21da2f
-2 19 59 ffffff
-1 19 59 ffffff
-6 20 59 1f9126
-5 20 59 1f9126
-4 20 59 1f9126
-3 20 59 1f9126
-2 20 59 1f9126
-1 20 59 1f9126
-6 21 59 1f9126
-4 21 59 1f9126
-2 21 59 1f9126
-1 21 59 1f9126
-6 16 60 21da2f
-5 16 60 1f9126
-4 16 60 ffffff
-3 16 60 1f9126
-2 16 60 ffffff
-1 16 60 ffffff
-5 17 60 1f9126
-4 17 60 1f9126
-3 17 60 1f9126
-2 17 60 1f9126
-1 17 60 ffffff
-6 18 60 1f9126
-4 18 60 21da2f
-3 18 60 ffffff
-2 18 60 21da2f
-1 18 60 ffffff
-6 19 60 1f9126
-5 19 60 37b541
-4 19 60 1f9126
-3 19 60 37b541
-2 19 60 1f9126
-1 19 60 ffffff
-6 20 60 37b541
-4 20 60 1f9126
-3 20 60 1f9126
-2 20 60 1f9126
-1 20 60 1f9126
-5 21 60 37b541
-4 21 60 37b541
-3 21 60 37b541
-2 21 60 37b541
-5 16 61 21da2f
-4 16 61 1f9126
-3 16 61 21da2f
-2 16 61 1f9126
-1 16 61 ffffff
-6 17 61 1f9126
-4 17 61 37b541
-3 17 61 ffffff
-2 17 61 37b541
-1 17 61 ffffff
-5 18 61 1f9126
-4 18 61 ffffff
-3 18 61 1f9126
-2 18 61 ffffff
-1 18 61 ffffff
-6 19 61 21da2f
-5 19 61 37b541
-4 19 61 ffffff
-3 19 61 37b541
-2 19 61 ffffff
-1 19 61 ffffff
-6 20 61 37b541
-5 20 61 37b541
-4 20 61 1f9126
-3 20 61 37b541
-2 20 61 1f9126
-1 20 61 1f9126
-4 21 61 1f9126
-2 21 61 1f9126
-4 16 62 1f9126
-3 16 62 ffffff
-2 16 62 1f9126
-1 16 62 ffffff
-6 17 62 1f9126
-5 17 62 1f9126
-4 17 62 1f9126
-3 17 62 1f9126
-2 17 62 37b541
-1 17 62 21da2f
-5 18 62 1f9126
-4 18 62 1f9126
-3 18 62 1f9126
-2 18 62 1f9126
-1 18 62 ffffff
-4 19 62 1f9126
-3 19 62 ffffff
-2 19 62 1f9126
-1 19 62 21da2f
-6 20 62 1f9126
-5 20 62 21da2f
-4 20 62 1f9126
-3 20 62 21da2f
-2 20 62 1f9126
-1 20 62 21da2f
-6 21 62 37b541
-5 21 62 21da2f
-4 21 62 1f9126
-3 21 62 21da2f
-2 21 62 1f9126
-1 21 62 37b541
-5 16 63 1f9126
-4 16 63 1f9126
-3 16 63 1f9126
-2 16 63 37b541
-1 16 63 21da2f
-6 17 63 37b541
-4 17 63 21da2f
-3 17 63 21da2f
-1 17 63 1f9126
-6 18 63 1f9126
-3 18 63 1f9126
-2 18 63 21da2f
-1 18 63 37b541
-5 19 63 37b541
-3 19 63 37b541
-2 19 63 21da2f
-1 19 63 1f9126
-5 20 63 1f9126
-3 20 63 1f9126
-2 20 63 21da2f
-1 20 63 1f9126
-6 21 63 06a115
-4 21 63 1f9126
-3 21 63 06a115
-2 21 63 1f9126
1 16 48 1f9126
4 16 48 1f9126
7 16 48 21da2f
9 16 48 1f9126
10 16 48 1f9126
12 16 48 1f9126
13 16 48 1f9126
15 16 48 21da2f
0 17 48 37b541
1 17 48 21da2f
3 17 48 37b541
4 17 48 21da2f
5 17 48 1f9126
7 17 48 1f9126
8 17 48 37b541
9 17 48 21da2f
10 17 48 21da2f
11 17 48 37b541
12 17 48 21da2f
13 17 48 1f9126
14 17 48 1f9126
15 17 48 1f9126
0 18 48 37b541
1 18 48 21da2f
2 18 48 1f9126
3 18 48 37b541
8 18 48 37b541
9 18 48 21da2f
10 18 48 1f9126
11 18 48 37b541
12 18 48 37b541
0 19 48 1f9126
3 19 48 37b541
4 19 48 1f9126
5 19 48 37b541
6 19 48 1f9126
8 19 48 1f9126
9 19 48 1f9126
11 19 48 37b541
12 19 48 1f9126
13 19 48 37b541
14 19 48 1f9126
15 19 48 1f9126
0 20 48 21da2f
2 20 48 37b541
3 20 48 37b541
5 20 48 37b541
6 20 48 1f9126
8 20 48 21da2f
9 20 48 06a115
10 20 48 37b541
11 20 48 37b541
12 20 48 37b541
13 20 48 37b541
14 20 48 1f9126
15 20 48 1f9126
0 21 48 1f9126
4 21 48 37b541
5 21 48 1f9126
6 21 48 1f9126
7 21 48 21da2f
8 21 48 1f9126
9 21 48 06a115
12 21 48 37b541
13 21 48 1f9126
14 21 48 1f9126
15 21 48 21da2f
0 22 48 1f9126
2 22 48 37b541
4 22 48 21da2f
5 22 48 37b541
8 22 48 1f9126
9 22 48 1f9126
10 22 48 37b541
11 22 48 37b541
12 22 48 21da2f
13 22 48 37b541
14 22 48 37b541
2 23 48 1f9126
3 23 48 37b541
4 23 48 37b541
5 23 48 1f9126
6 23 48 1f9126
7 23 48 37b541
10 23 48 1f9126
11 23 48 37b541
12 23 48 37b541
13 23 48 1f9126
14 23 48 1f9126
15 23 48 37b541
1 24 48 1f9126
4 24 48 1f9126
7 24 48 21da2f
9 24 48 1f9126
10 24 48 1f9126
12 24 48 1f9126
13 24 48 1f9126
15 24 48 21da2f
0 25 48 37b541
1 25 48 21da2f
3 25 48 37b541
4 25 48 21da2f
5 25 48 1f9126
7 25 48 1f9126
8 25 48 37b541
9 25 48 21da2f
10 25 48 21da2f
11 25 48 37b541
12 25 48 21da2f
13 25 48 1f9126
14 25 48 1f9126
15 25 48 1f9126
0 26 48 37b541
1 26 48 21da2f
2 26 48 1f9126
3 26 48 37b541
8 26 48 37b541
9 26 48 21da2f
10 26 48 1f9126
11 26 48 37b541
12 26 48 37b541
0 27 48 1f9126
3 27 48 37b541
4 27 48 1f9126
5 27 48 37b541
6 27 48 1f9126
8 27 48 1f9126
9 27 48 1f9126
11 27 48 37b541
12 27 48 1f9126
13 27 48 37b541
14 27 48 1f9126
15 27 48 1f9126
0 16 49 1f9126
1 16 49 1f9126
2 16 49 37b541
3 16 49 37b541
4 16 49 ffffff
5 16 49 1f9126
6 16 49 37b541
7 16 49 ffffff
8 16 49 1f9126
9 16 49 1f9126
10 16 49 37b541
11 16 49 37b541
12 16 49 ffffff
13 16 49 1f9126
14 16 49 37b541
15 16 49 ffffff
2 17 49 1f9126
3 17 49 ffffff
4 17 49 1f9126
5 17 49 1f9126
6 17 49 21da2f
7 17 49 1f9126
10 17 49 1f9126
11 17 49 ffffff
12 17 49 1f9126
13 17 49 1f9126
14 17 49 21da2f
15 17 49 1f9126
0 18 49 1f9126
1 18 49 1f9126
2 18 49 ffffff
3 18 49 37b541
4 18 49 37b541
5 18 49 37b541
6 18 49 1f9126
7 18 49 1f9126
8 18 49 1f9126
9 18 49 1f9126
10 18 49 ffffff
11 18 49 37b541
12 18 49 37b541
13 18 49 37b541
14 18 49 1f9126
15 18 49 1f9126
0 19 49 37b541
1 19 49 1f9126
2 19 49 37b541
4 19 49 37b541
6 19 49 1f9126
7 19 49 37b541
8 19 49 37b541
9 19 49 1f9126
10 19 49 37b541
11 19 49 37b541
12 19 49 37b541
13 19 49 37b541
14 19 49 1f9126
15 19 49 37b541
0 20 49 1f9126
1 20 49 1f9126
6 20 49 1f9126
8 20 49 1f9126
9 20 49 1f9126
10 20 49 1f9126
14 20 49 1f9126
15 20 49 1f9126
0 21 49 21da2f
2 21 49 1f9126
3 21 49 1f9126
4 21 49 21da2f
5 21 49 1f9126
6 21 49 1f9126
7 21 49 1f9126
8 21 49 21da2f
9 21 49 21da2f
10 21 49 1f9126
11 21 49 1f9126
12 21 49 21da2f
13 21 49 1f9126
14 21 49 1f9126
15 21 49 1f9126
0 22 49 37b541
1 22 49 1f9126
2 22 49 1f9126
3 22 49 1f9126
4 22 49 1f9126
5 22 49 1f9126
6 22 49 37b541
7 22 49 1f9126
8 22 49 37b541
9 22 49 1f9126
10 22 49 1f9126
11 22 49 1f9126
12 22 49 1f9126
13 22 49 1f9126
14 22 49 37b541
15 22 49 1f9126
1 23 49 37b541
2 23 49 1f9126
3 23 49 1f9126
4 23 49 ffffff
5 23 49 1f9126
6 23 49 1f9126
7 23 49 1f9126
9 23 49 37b541
10 23 49 1f9126
11 23 49 1f9126
12 23 49 ffffff
13 23 49 1f9126
14 23 49 1f9126
15 23 49 1f9126
0 24 49 1f9126
1 24 49 1f9126
2 24 49 37b541
3 24 49 37b541
4 24 49 ffffff
5 24 49 1f9126
6 24 49 37b541
7 24 49 ffffff
8 24 49 1f9126
9 24 49 1f9126
10 24 49 37b541
11 24 49 37b541
12 24 49 ffffff
13 24 49 1f9126
14 24 49 37b541
15 24 49 ffffff
2 25 49 1f9126
3 25 49 ffffff
4 25 49 1f9126
